"date","SPY","TLT","LQD","HYG","GLD","DBC","VNQ","IWM","EFA","EEM"
2010-01-18,118.353741999539,99.4537443061573,101.330886555384,99.6812120737853,90.9529197241737,97.6088449827122,97.811867370795,97.8067211154427,105.006328360357,91.0617743665626
2010-01-19,121.269021362846,101.880909608102,100.017645891004,99.6256659265925,92.0555205363888,99.8760999920699,96.7148558014023,100.747027468743,100.86893422362,89.4494100490421
2010-01-20,120.38668551755,101.100338632091,99.745831037174,102.316872022755,90.5205186926224,100.69742601388,95.3543327942761,99.8501881587002,99.2620680241847,85.6622821144417
2010-01-21,118.010920847143,101.164379932702,103.107287486973,102.927155112078,90.9274987925219,100.130363926383,94.8806700086556,100.611969145815,99.1219730804848,86.7002195376523
2010-01-22,117.790922102148,106.94067341315,100.761675394105,105.554926704719,90.7117922901004,99.2216691849577,95.8295400265928,102.311942027489,97.4993136389724,87.7622864269744
2010-01-25,116.731547923032,104.890321182544,101.089959809331,105.216577617882,92.7006543142978,100.12656545336,96.4298963414176,104.353188749797,97.6494973034353,87.8543279679542
2010-01-26,119.010141759188,103.824895385426,103.305030543992,105.848193730425,91.8926750113576,96.6897298976679,95.8418722864536,102.027155728328,94.4661896315412,87.6616103845374
2010-01-27,117.563936639179,101.552826043306,99.0000336960632,109.041164758434,92.1018894219427,96.2766888847902,96.5218197335713,103.129126102192,97.3849145928145,87.6454962284048
2010-01-28,117.307201111062,99.5347818172363,99.2659762172836,109.404215439185,94.037627758814,95.4515811899231,99.8685853677162,100.838078071262,97.992889349077,88.8002383646849
2010-01-29,117.122711139767,98.2422942532737,97.9617657179155,106.11771509589,90.8328224135428,93.9151989912519,100.617657352154,106.077556928971,99.132950789359,90.2293922965744
2010-02-01,115.303219026801,102.752053513827,96.62414865976,107.003606984267,91.9233201810916,92.6513423780984,99.5249413919458,103.432137403089,98.7175080020322,90.9759374522318
2010-02-02,113.202917569467,104.081365100895,98.4550124383355,107.950508651482,93.3459229887976,90.755060743494,102.734644799341,103.622647584761,99.0820064887532,86.5872788512189
2010-02-03,109.82405273972,103.73179140588,100.110760337568,106.819800765675,95.9546274933496,90.0217491806574,102.837771448201,103.335756355566,103.248273882213,85.6125297099441
2010-02-04,106.667048099493,105.239206090364,104.593914307379,108.931642935685,93.3215454890095,88.2511124620969,102.62574736413,102.434733819392,102.321541352841,85.8735703114718
2010-02-05,107.139360583163,107.485788553835,100.418644920238,108.656843406931,93.2930987567296,90.1941955849374,99.6968817859239,102.620387939979,102.145794350106,86.0822310241227
2010-02-08,111.278948102274,108.04730809615,99.6825742601414,105.942750694929,90.3811135006461,93.9756031117705,98.423827321317,106.032061834925,103.106610833982,86.758859698165
2010-02-09,111.990345244853,111.57036051216,102.980427729209,105.710352796611,88.4978976579963,91.1609957242378,102.627551538784,106.177913814769,100.890976071198,88.5547656870723
2010-02-10,114.412918953299,111.834495721152,104.643275773063,106.022623920788,87.0084426417319,90.1442237619495,101.843858814803,111.695266924585,101.044802695905,88.4491629115271
2010-02-11,115.372572491973,113.131370971079,102.827491178283,105.875569226516,84.2480565994381,90.7824944263333,104.270029298321,109.314848045795,102.352704626533,87.6989162280165
2010-02-12,116.2134641064,111.222652027446,102.222694920057,110.00896102435,81.9036677829197,88.7814333388072,103.648206065197,110.354459570561,103.842574984089,87.5562639968627
2010-02-15,111.193419981535,108.168476697498,101.592516612622,107.733671210935,81.5414700125597,91.7511309799182,103.696642411133,108.573153317894,101.433232543165,87.779613261212
2010-02-16,115.093820536117,107.968293559496,101.059224291714,106.515403593323,82.2364808679256,91.5963620441755,103.360110821617,105.745261393161,101.124390655576,88.8384344097287
2010-02-17,113.454811605844,106.44086307412,102.445572076679,105.688177828628,81.8645743533369,89.7209027206878,103.471861448995,103.898196081689,99.4238127320705,89.8918064313348
2010-02-18,113.449067547527,106.919915463959,101.929172021261,106.220055579591,82.0588147894368,91.903280075688,101.871214066695,103.412806537996,101.222033714069,90.6838989365799
2010-02-19,112.537874010409,108.624800696096,100.451371428671,108.895608670792,84.8424196200402,90.4896031549293,101.77721201678,105.195553920275,100.324088190483,91.1228900850061
2010-02-22,110.428260244744,107.903510617794,100.437231742751,110.877291194929,83.6468755020233,90.7719124117871,101.586252509164,108.230951768399,99.3918670097588,88.2839151890453
2010-02-23,114.92769065298,106.703216089415,100.227656565969,109.632877535154,84.3362965626158,89.2780387966457,100.729686291819,106.149740128918,99.869121979311,86.5282954058276
2010-02-24,117.780738405196,111.399100297682,97.3617495260729,109.231855259302,88.4618270546649,88.6084444858847,101.546610556185,107.554612251387,101.473386533149,87.8258448389768
2010-02-25,118.181327549916,114.818881316372,98.9494420043836,108.122827123941,88.8481983486053,88.0539698403549,101.549721674076,108.972883096614,103.648666742248,87.9121971050182
2010-02-26,120.738912544614,115.272192235218,96.6698879040901,104.578655128977,88.2370160399853,87.8307625916162,100.896550512756,107.816855315223,104.863035824761,88.710928483384
2010-03-01,118.485090380537,113.555523207887,97.4566823740518,102.51146069903,85.7349075485246,87.5664415400101,99.6717509414295,108.091428785441,105.791923213009,87.2049848399286
2010-03-02,120.134829338043,112.827018765971,96.3177815174377,102.229173436167,81.8280745542984,88.305634182405,102.364480337651,107.73706553703,104.369636479764,87.4447746513938
2010-03-03,121.077375082713,111.780993680059,94.7558399380208,104.939370622294,84.0856348261975,88.3292129300425,104.368173027682,108.064083426733,104.697855418137,88.7591092187785
2010-03-04,124.738049193403,115.280712704419,91.2674794602474,105.490765620677,84.7100640965547,85.6542790997743,107.528134870439,107.611350693915,102.301520256205,89.1812565871858
2010-03-05,124.746348316857,112.901418737819,90.8787579157746,103.055625051656,83.933419742469,85.3902829163465,113.876662862621,110.181617953634,102.573661787473,86.6292177618256
2010-03-08,123.704316664053,113.530280739049,91.6280787254276,107.126936410044,87.1541288127304,87.0438353261365,114.665557948865,112.603557495257,101.205588283972,90.8058061746695
2010-03-09,123.216175342411,109.349788711891,91.6361158979636,110.984439821096,86.4823238399322,90.8010959129027,117.711713941662,114.313854382399,99.2138690752946,92.0099794620513
2010-03-10,119.666660596279,107.306345368355,88.3101095361176,112.918978200977,86.4837098552058,93.3580942977171,114.051359583006,117.836758972199,98.8896998237047,92.3593284460671
2010-03-11,120.58898846022,109.836482091261,86.7441649125282,112.955228086604,88.0274234318072,97.1624977121514,112.391395648711,115.24647388096,101.637942659428,89.4591156758395
2010-03-12,118.435209881204,108.298870458511,85.5329528485969,119.090411570603,86.9488372603109,95.8358813343733,111.755370988786,115.707476747528,103.649697346555,90.0108801502118
2010-03-15,121.294262601147,108.040568046631,86.1527735948146,117.305703067273,84.2185256175709,95.8954671074622,111.234506327314,111.780112050022,106.732874114234,89.1537975862903
2010-03-16,121.018633343511,108.830348649719,86.7887955639403,116.213601688461,81.9211804886905,94.4661699455742,112.707878316291,117.069879109428,105.98770635736,90.3608761186156
2010-03-17,120.321092705833,107.817810766114,83.9925420300102,117.189663304991,82.9621036587742,94.6564679010514,111.281541897467,118.323468597841,105.458982153944,91.719441714053
2010-03-18,121.316695970921,109.030855041428,81.7426738630805,115.085980573581,84.5681114345833,94.9402202934678,112.147616878442,117.088610913911,102.091372006188,94.1455733251696
2010-03-19,120.104027421318,107.701110257994,80.810028627902,113.617736287091,85.6413951979107,93.8422084470237,112.841474008544,116.290634422715,102.167290752906,92.7995205084106
2010-03-22,118.998060099709,106.369251057268,80.0251722955035,113.697956009627,89.8539240171101,98.4367084749435,112.733020386906,114.923795020064,99.8129935368873,93.5398788141208
2010-03-23,118.069267166742,109.436962196659,78.7138507584981,114.071638026888,91.6703109212485,99.6718286045816,109.295846480939,113.709636740863,102.384273239475,95.2334048572603
2010-03-24,117.221812626298,107.344386700348,80.2018244626762,112.892584782554,91.3322623066489,98.0621249004954,106.779396774533,115.890869829432,99.4664518007511,96.4774396960628
2010-03-25,121.30588918145,107.947515655145,80.7863849642652,110.624496474494,91.1543673827163,96.4240201300721,109.810934623413,117.124903234551,98.1828866141121,95.0129430875622
2010-03-26,124.470744355571,109.658478165054,79.0000428701454,112.154797990125,93.8529438403428,93.8016201893477,107.319309832662,116.380535572027,100.082989946871,94.0483594739075
2010-03-29,123.108572316326,109.687484878618,76.9832291948573,111.386617483935,96.6136215468341,92.0330330467245,108.274751249074,117.943598294622,101.921745261,94.7390410731891
2010-03-30,124.537158009732,110.682895581146,75.6343160274361,114.199610888362,95.3364537295923,92.9541962423696,109.021858856663,118.029284148148,104.557612324468,89.6758038331854
2010-03-31,127.120643352501,112.097847087439,73.8357920800458,112.167580258297,95.6666055944153,95.2494530494471,110.098171405182,119.152783872922,103.724027315211,88.0098784698497
2010-04-01,122.631952876018,112.580825781131,72.7024283937301,111.417295311533,93.3446842299825,99.8131517284747,111.458114237052,120.852557660961,103.222709977531,83.1580515286697
2010-04-02,118.528768843077,114.492335349901,73.7974797649105,111.110392088024,92.9103242508898,99.1923248689042,110.757194315197,115.276898380554,108.835600197659,86.956872911183
2010-04-05,120.287235923969,111.529935191115,75.0264365395481,109.916541117565,92.2014594940621,95.3209415772795,111.715098420471,116.185441444192,106.586801457248,88.516569118142
2010-04-06,119.72545799596,117.407525084157,77.3697759906078,109.679784508818,92.0206969228428,92.3563219934599,108.411796089725,114.715202256273,104.762325413033,89.1390566004064
2010-04-07,118.022295486439,118.845168878554,76.1835612508559,106.444916512752,92.6719832459912,87.6387046626408,106.763289431508,116.885394904707,104.005706205568,89.7298827078443
2010-04-08,120.646079885763,121.089878351972,76.3052030853493,108.488880761754,94.4964661570669,90.1092919655791,108.329804293815,120.917548678306,106.683527328499,91.9192309891847
2010-04-09,122.047626372441,119.346909667177,75.701342186534,109.951036065456,95.0477983138135,87.3234172014911,109.487983064913,122.720486177659,105.516202586088,92.84421753359
2010-04-12,125.420114573485,122.115018197961,74.9780708598726,107.8603005792,94.9955337213579,87.0074588681097,111.111724562168,122.684566462417,103.588522150757,96.3571901510783
2010-04-13,125.226318846976,124.070657429317,75.6393970023166,105.205846738184,94.0692505436944,83.6566781956124,110.39885265039,124.93613809061,103.435724298647,98.3702879194913
2010-04-14,125.327748442219,122.756825515308,75.3710924463195,104.576407868244,94.3887925967825,83.1734708782543,112.405143664965,120.398997497709,104.875861492966,97.640213074808
2010-04-15,126.788050081003,119.982578280518,73.7309798002333,103.554110381635,96.1181648022845,84.5845481617249,114.753775359684,122.671645051773,106.382643859699,95.5425903166762
2010-04-16,126.282841670362,120.817670993829,71.334409040612,104.012693080273,95.7102391152012,86.1814977373344,112.697952020291,125.289106930074,104.724969609184,95.1797379546985
2010-04-19,128.867538132245,121.083975819674,72.8642561826442,106.038803787572,95.7020171394739,83.4491861461448,115.688494232471,125.515980789064,109.950555027761,93.9838635340789
2010-04-20,128.128216652838,119.985846564298,71.682320671306,103.895549432408,95.7652533961378,80.9569042629859,114.313484524141,123.154973328557,110.407695642945,93.7970609075794
2010-04-21,129.638345025712,116.979962652263,70.2950078922137,104.522429874573,97.1374549495451,80.6111903049481,113.573288067743,123.427802665149,110.019154164057,95.9479203262401
2010-04-22,127.706602309684,114.628328274612,69.8691368042085,99.7724974215053,93.9194742927657,80.4213398392577,115.173980860349,124.960255248681,112.858885374438,100.327310145442
2010-04-23,128.430752654301,115.070706946801,68.705745239617,101.295286171143,95.3225327631684,82.1347208664828,114.068136070556,126.332297475531,117.611019126524,99.310139460072
2010-04-26,126.150925711784,116.037062631428,71.4672087749252,104.183082135061,90.5798570083648,81.5155732955904,111.880485902356,126.479063143203,119.113774846977,96.4777379491289
2010-04-27,130.26496067014,116.564102765269,68.6205301288045,103.194530350796,92.2545175122102,81.8171402045859,113.841110404331,124.112786741409,118.894334344416,96.2181923349644
2010-04-28,130.518548039656,117.143827408595,68.0563494353466,100.987866108428,93.6389671080882,79.5402700454344,113.58764329298,124.773599571664,120.284757693626,97.5461590133319
2010-04-29,129.899271070255,118.613319658266,66.8931214506764,103.404793126635,91.5783596110458,81.4980057510924,112.824347510562,122.859418461995,120.225074130541,96.8813873656802
2010-04-30,131.225406314909,119.83963059055,66.6798657548951,107.56304520722,93.2224561168988,82.9067388714778,112.378652223405,118.678893657292,119.473623924531,100.112156612615
2010-05-03,129.84261530163,120.865245552223,67.2426874724972,106.104976939988,93.7382751788581,84.9175935751043,106.918157312058,118.982721404694,119.34425316241,101.337109204718
2010-05-04,132.873951623091,119.293008521316,65.9153501689036,107.138563046552,93.5873715265126,85.4734871187408,107.967691633537,117.625611975495,121.01653453159,104.829793286776
2010-05-05,132.45928885018,122.296622472686,66.8357012355874,105.141956490013,92.7776485515481,83.2880875415396,105.948050698281,118.134429690846,120.2404702824,103.454422476036
2010-05-06,134.728332627628,125.276170098289,66.5738003258503,103.048956933077,93.4066315255902,82.6742852640883,105.393800368488,119.071790630753,118.240105383708,105.566866303498
2010-05-07,133.625689592118,121.508959243041,64.899977351274,103.726316001718,94.4391673156128,82.8682603793057,106.847329620609,119.31433926127,119.709332387915,105.80626195392
2010-05-10,135.792539360085,121.858359509064,64.6372650820352,104.92521403856,95.0017253214068,80.7690257129261,111.143337009973,120.136295386193,119.347265114564,104.968295477828
2010-05-11,133.476229234924,124.987106659451,65.1672758669319,107.778723398393,98.567766786504,81.432071126017,111.138413819624,114.690748764819,115.85794204722,105.563697459153
2010-05-12,130.788363552735,122.892566493171,63.2975864481268,104.998954132028,99.4042308933194,80.9504298095416,112.24153463741,115.323286067093,112.439748467363,104.321994920264
2010-05-13,129.561194833858,125.838167036372,63.4367982502194,100.79868357514,101.230587946368,83.2316087660045,111.73387740278,117.613171778296,112.71858674506,104.469226916977
2010-05-14,130.047974586027,125.816790462158,61.8152663925498,102.430921397518,99.2984245832405,82.1165341282349,112.271340460089,120.386904585093,115.679293915068,105.832509279006
2010-05-17,131.953477103317,122.510802300276,61.4359145826644,102.094141783384,100.894440208921,81.6060827102349,110.074387069196,122.253752096914,114.952538468581,104.287358219303
2010-05-18,134.308193762823,123.979203344711,63.36709584054,101.153252505344,104.407673268305,81.6313010624811,113.233800785458,120.798967331154,118.115739602202,106.914913057906
2010-05-19,132.292485611792,123.506421426975,63.2057015622116,98.7043261207817,100.895197162872,80.9628426885566,115.137470968025,122.415353996668,113.340414728896,105.966303258895
2010-05-20,130.923083452874,122.658010022603,63.9379657974032,99.3303333973891,101.038635557636,79.9747942939938,117.855183477645,122.216204312785,111.466761882528,105.910599841248
2010-05-21,131.764298105573,119.821227330796,63.6073330386524,98.1719463368389,99.840018163649,80.2365757259603,116.329524728408,120.030745732836,108.966423751365,108.818228953808
2010-05-24,131.585072009269,115.844676033174,62.2523100665754,93.442460867734,100.047612649033,81.5626993215473,115.982137227922,119.15852430044,107.463189133351,109.48150497304
2010-05-25,127.575166880233,112.320019802665,61.3929438476447,94.3158656568757,97.9371072065872,84.7991399089917,120.880949112049,115.124860162903,110.599014880098,112.973532825361
2010-05-26,122.916650068563,112.314836065563,61.4742412105913,91.3325185239399,99.5368786982844,84.6680502490884,124.868264494651,115.286499046721,110.595842008869,113.546426754674
2010-05-27,124.358556731088,110.731858087188,60.194356226649,91.7186266059283,105.017285928415,84.805651013049,129.789970283599,114.24536232107,113.422562319724,114.318584582301
2010-05-28,127.081295844137,107.3911755506,58.3881182824169,88.4941853760587,106.210304120373,87.2082496029358,128.681654542943,115.12096497645,111.162107512614,112.266904431421
2010-05-31,125.117562961099,103.11278185412,57.7107996698115,89.5811791047972,105.158681547988,90.3571957778861,129.35184062693,118.160657200603,107.21651013993,116.608134213921
2010-06-01,124.302187727801,100.629865026518,57.7190552468278,87.6677800432362,102.340938118003,91.1002821616519,127.362180475085,116.416877925055,105.291952003559,118.75258388497
2010-06-02,124.955984587241,97.6972766080793,56.4962358941159,86.2259289391078,103.434443338921,90.7905261001876,126.364785757957,112.503276962976,106.259186919898,121.511095314592
2010-06-03,124.595240116896,95.6610084951822,58.6478316666718,85.7845864062355,106.172254533105,89.4915275929472,125.357515066635,116.540034572427,106.777614163319,119.003971511495
2010-06-04,128.346303408609,94.2027561856029,58.6024739584997,85.9468855208002,106.382677467266,89.2732938602476,124.191068065809,116.018661256402,107.727522335824,116.656181763895
2010-06-07,126.805195031626,94.3246579127058,60.6966943653869,85.3906841477662,107.1000266434,90.0751824330776,119.887841419069,119.907324698235,108.017108526809,117.809703586035
2010-06-08,126.711052293735,91.5434069069601,61.4487708503609,85.9288107674728,106.505010543411,88.264240984141,122.147036069137,122.398161745677,109.516026426663,120.457061648577
2010-06-09,129.391868539066,91.6462367587556,61.5875412028093,82.6134545798649,108.801489814286,90.3439557448191,125.043291619297,120.826184895597,112.488582321577,117.925644158982
2010-06-10,131.409785940517,90.2001918719682,60.0667224355667,82.4746370518774,111.0450122472,93.2744020304844,125.818950042233,121.644027974623,110.073367581416,119.095766554731
2010-06-11,127.862539093825,93.495280963014,61.2884039278409,83.9059861696591,112.397938190076,91.5519128585651,123.18331465414,123.99506378566,111.001241744508,120.073736994017
2010-06-14,125.385149966882,93.8219334787719,61.6580190771365,85.4158836982671,112.6212650878,91.6191051535219,123.333748635511,124.465925040068,107.394900336273,121.528881787014
2010-06-15,129.558163622106,92.5044084633528,62.3011610881964,85.697595685793,115.638653524298,90.6537273718718,123.021074421406,124.56773807102,106.803104455053,118.830779879688
2010-06-16,128.249370655847,93.5122267670224,60.7550684144625,88.3809619691203,114.484200432989,89.7228748124972,123.543087749489,121.480855127107,102.67440943772,118.312307582438
2010-06-17,128.534827463761,91.9496610612678,60.7976301245017,91.3215258255569,114.968387447463,89.8773607292856,121.849496795164,125.223828801139,106.4820221699,121.951318856427
2010-06-18,129.877129221518,89.4473291265191,60.828669045091,88.5576211128853,112.348598356798,93.3875118357378,117.325793792215,128.623466037365,108.265696854583,123.05239578759
2010-06-21,128.108297012843,91.2804221904416,60.6835671596642,89.910190563116,113.776310383541,94.2501921712833,119.971236137531,131.497815265794,104.347870788406,122.854355212449
2010-06-22,127.598593116818,90.8478424469799,59.6622614123702,89.0404719622304,108.544292916235,97.3514314499962,121.928598075701,128.018773461891,102.922315432341,125.379359303038
2010-06-23,126.972118637224,92.7399533628751,60.2521125007699,90.5690846732215,110.051046890793,98.9007385000776,121.443383021726,128.369082344032,103.876177012371,125.421366891764
2010-06-24,125.946211577513,92.1858816130742,62.7400159235626,90.2633471368031,107.328182985541,100.560058190523,124.27006436405,126.253679292214,104.108600077273,122.006222997205
2010-06-25,126.49887307721,92.920679745085,63.8727455150261,91.0397817742871,111.305542905362,100.754498210988,123.027211042716,126.518288285777,100.724147175556,122.923064663228
2010-06-28,129.276216839089,93.9534539983004,61.5044293046165,94.3899004875351,108.44629265198,100.176933467671,122.722639063909,124.744675025834,104.830025299261,122.952687482749
2010-06-29,129.508439489842,95.4903254258665,62.5376324927551,96.75293441477,106.764244524458,94.9678090017991,121.033174927028,125.063848442452,109.486071366353,126.241034470414
2010-06-30,129.875744265462,94.9138160116632,63.4764955500229,94.5503254102327,104.92369667552,96.5973828802385,118.63123442913,119.480253121574,110.301008668517,126.777705301194
2010-07-01,125.82325492151,94.9683136310702,62.9119503027821,93.8171325817256,105.717178369878,97.6138723516055,114.879734267344,120.752644595343,108.100318772239,125.545076835271
2010-07-02,128.699375505233,96.2538222071929,63.0193298103798,93.9854681714987,105.209033817981,96.6348655082035,113.2391524539,121.549664635507,109.848674121744,121.842694813467
2010-07-05,130.285651826795,100.717231739446,62.7675523496619,94.322236028152,102.063807301995,98.2177596182606,110.869377323058,121.59119025473,111.217715695342,118.462610669653
2010-07-06,125.734332497912,98.7823538923346,62.4440312991312,91.6324061714834,100.304436312703,93.9845546965814,109.400024274209,118.839843282352,111.887032268276,117.042149462112
2010-07-07,125.152674353716,97.3169430412191,64.3450394827071,90.6759736444017,98.5707715733687,92.5214146861805,109.36507169701,121.573601958378,115.308806886504,119.032510605671
2010-07-08,128.357368168261,98.149852663601,62.9121500637627,89.8305359052804,100.385542153118,91.5516491236027,110.403151464631,118.915380302846,115.569047290129,126.726002467634
2010-07-09,130.562633990352,100.021591855893,65.0604757713673,89.8745586004598,98.8480470064479,91.8572514538701,112.063103534402,120.765331923467,116.420447331239,131.236273716827
2010-07-12,133.581890341445,100.653143466726,63.3409078122302,91.2865935536944,98.6985878751746,92.7595627350688,112.80192634984,122.055724966005,117.486801316649,130.71608765069
2010-07-13,133.43584090232,100.428771221,61.1366454495616,90.9744175243002,97.7367146702993,90.0783690962581,116.416163862669,122.660460932772,120.109641076984,134.392691787042
2010-07-14,140.548198099361,97.9841991828265,61.0500243878628,92.8899634167054,98.1947258012887,90.1832225653251,119.309844192084,123.080636309029,117.411401532427,133.789144226427
2010-07-15,142.850055770624,96.1788609314481,59.6518221337173,94.8444719298693,99.0636659413386,88.7595424253003,118.783914096977,127.899541549509,115.381111670319,133.366136219301
2010-07-16,146.821336086517,95.2434155394267,58.5005248836007,93.2141817570485,101.031850322348,88.3152680631002,121.165720833052,127.820756526553,116.955916050919,130.678187659656
2010-07-19,149.129056535156,91.3497470863284,58.326168094967,93.4762503687768,100.353395140035,90.1245563539454,121.737155045962,129.600464312219,116.629746503134,128.970671724783
2010-07-20,147.18034967663,93.2853063402634,59.4062519640887,91.2374422123772,99.1578010109775,91.6689114493963,121.46391569892,125.338082054942,118.281924918899,132.19147630994
2010-07-21,146.047177183203,91.7884460528697,57.6413080218547,91.1517779053806,98.4360467169455,94.7989155311099,122.530747835168,124.0981769929,118.499016395567,128.674748581325
2010-07-22,148.711628304869,89.8083463635449,56.7554604680954,87.8710871392595,100.960311408677,95.6882308125705,120.191014150584,119.686617312258,115.539530644614,132.133718748214
2010-07-23,150.464790693209,89.5719077759639,56.4324562898294,90.8521885774649,103.313085587946,95.0194041258357,120.640678673115,121.219223488012,114.327388064852,134.996434904559
2010-07-26,148.750363364653,88.2194571548984,58.0691585285735,92.4333416781042,104.523749171744,95.7569679827552,123.446803464409,123.186717666788,113.938595726443,141.494545220842
2010-07-27,153.139424536205,88.9079959860402,58.6350552641936,91.745650288811,101.908104503173,95.3523780850108,121.549750963925,124.728817585386,114.069830888269,143.680447660113
2010-07-28,150.435139150076,87.3066696496279,61.3147689877904,93.3860247545359,102.504539862197,96.6222656808227,117.707606049565,123.274620547955,114.347843749387,149.065173025479
2010-07-29,153.324291990665,85.4826125580664,62.623824760665,95.9057043945237,101.278117017237,98.6538792956814,121.156057291057,123.274975779122,118.398917607773,146.168665457643
2010-07-30,157.080454915817,82.0898723183482,61.2659996530418,95.1934435618177,103.391612604006,96.8521073134673,122.315423468544,124.670946368008,120.218925302583,149.779088182106
2010-08-02,157.149929804514,83.47433405527,60.875228379623,93.891504741632,106.973228091015,94.6150213056349,122.216780044104,126.281685534835,116.966001123126,155.085282711858
2010-08-03,154.429591684834,83.7955944725672,62.3339195207537,91.2636434094755,112.621828523154,93.0147889586636,126.956898312989,124.084236785488,119.398236771924,148.856842335963
2010-08-04,153.087034311747,83.770395489638,62.6197631071441,90.053144181129,114.293242907636,92.4898965948896,128.466764463576,122.495553039208,118.052436102262,148.878719526812
2010-08-05,156.606478641581,82.3274748377013,60.2358470099192,92.9389030532201,113.927105910655,95.2982775505278,131.226752032113,123.645672816532,114.963181072931,149.089889490265
2010-08-06,161.778465509385,81.0000257092101,61.0013361708446,89.321536640969,116.218947134786,91.9113211331579,131.455220047732,122.351524045437,112.803642144977,147.635331663875
2010-08-09,168.533235562081,80.5817381992459,60.6737507105947,90.934711184333,115.589406796531,89.2514243904772,128.608920485581,122.013397557603,114.035360489998,146.806597496669
2010-08-10,167.770813465961,79.7050412773567,62.9747153413568,89.4335362431409,117.878926093027,91.693713067699,127.523193439686,116.217281592638,117.558999519352,152.528784152452
2010-08-11,162.926945474013,78.8818606928154,62.5564870623561,89.3723225474708,121.011857687252,87.2332027846882,126.531084772078,119.423248906919,117.23140333508,149.776062469179
2010-08-12,167.71067798704,80.9312556930399,61.5101944036457,89.0819497139301,123.979113878429,89.1657797390427,127.467189936615,117.283051607893,118.589127350559,140.737877497521
2010-08-13,172.596917377434,82.9459654777202,60.089922057529,90.1189200971664,121.190100367837,88.3807274648341,129.889163886704,115.905271252303,116.859954157004,143.461481170855
2010-08-16,171.914214349991,83.0520089973933,59.7735225774902,90.9375187804837,121.253518544922,87.7788963249097,129.087626912914,116.269061008014,116.914193276904,140.40851455188
2010-08-17,175.783849551874,83.4300977278368,59.7619216164787,90.7960743112792,121.346341412874,88.29115764526,127.748685817051,117.252882715787,113.411636256411,137.230420154157
2010-08-18,175.578932796739,83.406357644522,59.7524876843551,92.052310216577,115.729399598579,91.0534140939069,128.124384634717,120.098643675778,114.549846120027,137.422389604847
2010-08-19,173.114217710058,82.2867904825426,63.2652814912442,92.9244729378584,116.392049064817,92.9202427714227,131.253703220873,123.16061214188,112.172645617384,133.615705000224
2010-08-20,171.01387234619,83.5440092109323,62.7981660789066,95.946674840053,114.849581833901,95.1583367965132,134.285593825457,123.204499933921,112.168915532803,133.020798039803
2010-08-23,171.089677840383,82.6585331940104,61.9175808078779,95.545655544856,115.546740537197,98.3008627590696,131.048658668858,124.891503152143,110.851631888912,130.424314500675
2010-08-24,172.462660142381,83.5271007194383,63.9038011327804,96.8474144478267,113.861838739595,99.7625808649092,131.677982608829,126.327803909413,111.948046268776,134.551250147914
2010-08-25,165.558346087048,88.2301791989993,62.5739727715155,98.9977557700137,111.248718263077,100.853696456906,132.746724449511,117.900884349653,112.108199613741,131.700207342996
2010-08-26,159.408136216498,86.0341327986183,63.6997747601304,97.5327334606669,109.414660732226,102.007375239807,130.726270085793,113.657311886336,114.564011719283,134.538961102577
2010-08-27,162.22642657982,86.2482492304997,61.614119835161,98.3237502982267,106.966149979612,102.636706668661,131.493908304772,113.960664615154,116.251508562318,134.567731499161
2010-08-30,155.500117994836,86.2644151642196,62.658864047776,102.247993612712,105.935897941541,106.225707838314,129.070502039149,117.304287358157,113.736814799735,133.997357025494
